                                    5             10             15             25             50             75            100            150            200            250            300
   13     10      1      1     3.3400e-13     3.6100e-13     3.2200e-13     2.7500e-13     2.9500e-13     3.9300e-13     5.2300e-13     8.2000e-13     1.1200e-12     1.4100e-12     1.6500e-12
   13     11      1      1     3.3200e-13     3.4900e-13     3.1600e-13     2.9000e-13     3.7600e-13     5.5400e-13     7.7600e-13     1.2700e-12     1.7700e-12     2.2300e-12     2.6400e-12
   13     12      1      1     9.5600e-14     1.0200e-13     9.5000e-14     9.4200e-14     1.5200e-13     2.6900e-13     4.3700e-13     9.0500e-13     1.5100e-12     2.1700e-12     2.8400e-12
   14      1      1      1     2.3100e-13     2.4300e-13     2.5800e-13     3.0500e-13     4.8300e-13     7.1400e-13     9.7600e-13     1.5400e-12     2.1000e-12     2.6200e-12     3.0700e-12
   14      2      1      1     2.3400e-13     2.4900e-13     2.6400e-13     3.0700e-13     4.5500e-13     6.2000e-13     7.8200e-13     1.0700e-12     1.3200e-12     1.5100e-12     1.6600e-12
   14      3      1      1     1.0000e-12     1.0200e-12     1.0500e-12     1.1400e-12     1.4600e-12     1.7900e-12     2.1000e-12     2.6200e-12     3.0500e-12     3.4100e-12     3.7100e-12
   14      4      1      1     1.1200e-12     1.1900e-12     1.2500e-12     1.4200e-12     1.9900e-12     2.6400e-12     3.3100e-12     4.6400e-12     5.9100e-12     7.0600e-12     8.0700e-12
   14      5      1      1     4.7500e-13     4.9800e-13     5.2400e-13     6.1500e-13     9.7400e-13     1.4400e-12     1.9700e-12     3.1000e-12     4.2200e-12     5.2600e-12     6.1600e-12
   14      6      1      1     8.7300e-13     9.1700e-13     9.5700e-13     1.0900e-12     1.5200e-12     1.9900e-12     2.4400e-12     3.2000e-12     3.8000e-12     4.2600e-12     4.6000e-12
   14      7      1      1     2.6600e-12     2.7200e-12     2.8100e-12     3.1300e-12     4.2000e-12     5.3500e-12     6.5000e-12     8.6800e-12     1.0700e-11     1.2400e-11     1.3900e-11
   14      8      1      1     1.0500e-11     1.0800e-11     1.1100e-11     1.2000e-11     1.4700e-11     1.7200e-11     1.9400e-11     2.2900e-11     2.5600e-11     2.7600e-11     2.9100e-11
   14      9      1      1     3.3400e-13     3.6100e-13     3.2200e-13     2.7500e-13     2.9500e-13     3.9300e-13     5.2300e-13     8.2000e-13     1.1200e-12     1.4100e-12     1.6500e-12
   14     10      1      1     4.8500e-12     4.9200e-12     4.9900e-12     5.3600e-12     6.7900e-12     8.3300e-12     9.7700e-12     1.2200e-11     1.4000e-11     1.5400e-11     1.6400e-11
   14     11      1      1     9.5600e-14     1.0200e-13     9.5000e-14     9.4200e-14     1.5200e-13     2.6900e-13     4.3700e-13     9.0500e-13     1.5100e-12     2.1700e-12     2.8400e-12
   14     12      1      1     3.3200e-13     3.4900e-13     3.1600e-13     2.9000e-13     3.7600e-13     5.5400e-13     7.7600e-13     1.2700e-12     1.7700e-12     2.2300e-12     2.6400e-12
   14     13      1      1     7.1300e-13     9.3400e-13     1.1400e-12     1.5400e-12     2.5300e-12     3.4500e-12     4.3100e-12     5.8600e-12     7.2000e-12     8.3600e-12     9.3200e-12
   15      1      1      1     1.6400e-13     1.6700e-13     1.7700e-13     2.1000e-13     3.2300e-13     4.6000e-13     6.1200e-13     9.5100e-13     1.3100e-12     1.6800e-12     2.0100e-12
   15      2      1      1     1.6100e-13     1.6700e-13     1.7800e-13     2.1000e-13     3.0500e-13     4.0500e-13     5.0600e-13     7.0400e-13     8.9700e-13     1.0900e-12     1.2600e-12
   15      3      1      1     3.3300e-13     3.4800e-13     3.7000e-13     4.3600e-13     6.5900e-13     9.0700e-13     1.1500e-12     1.6000e-12     1.9700e-12     2.2700e-12     2.5000e-12
   15      4      1      1     2.2300e-13     2.3800e-13     2.5800e-13     3.1500e-13     5.1600e-13     7.7400e-13     1.0700e-12     1.7200e-12     2.3800e-12     3.0100e-12     3.5700e-12
   15      5      1      1     1.2300e-12     1.2900e-12     1.3900e-12     1.6600e-12     2.5500e-12     3.5500e-12     4.5700e-12     6.5700e-12     8.4000e-12     1.0000e-11     1.1400e-11
   15      6      1      1     3.9900e-13     4.0900e-13     4.2700e-13     4.8200e-13     6.6100e-13     8.5300e-13     1.0400e-12     1.4100e-12     1.7700e-12     2.1300e-12     2.4500e-12
   15      7      1      1     1.9800e-12     2.0400e-12     2.1000e-12     2.3100e-12     2.9900e-12     3.7100e-12     4.3900e-12     5.5500e-12     6.4600e-12     7.1700e-12     7.6900e-12
   15      8      1      1     6.1800e-13     6.4300e-13     6.7200e-13     7.6500e-13     1.1200e-12     1.5700e-12     2.0900e-12     3.2100e-12     4.3400e-12     5.3900e-12     6.3100e-12
   15      9      1      1     3.1300e-12     3.2700e-12     3.4100e-12     3.7700e-12     4.7600e-12     5.6900e-12     6.5200e-12     7.9500e-12     9.1300e-12     1.0100e-11     1.0900e-11
