 15.0    25.0    50.0    75.0   100.0   150.0   200.0   300.0
  220   22   10  4.9E-12  4.9E-12  5.2E-12  5.6E-12  6.0E-12  7.0E-12  8.0E-12  9.7E-12
  221   22   11  2.9E-13  2.8E-13  3.0E-13  3.5E-13  4.4E-13  6.8E-13  1.0E-12  2.0E-12
  222   22   12  2.9E-13  2.8E-13  2.9E-13  3.3E-13  3.9E-13  5.4E-13  7.3E-13  1.2E-12
  223   22   13  3.6E-11  3.6E-11  3.8E-11  4.0E-11  4.4E-11  5.0E-11  5.6E-11  6.8E-11
  224   22   14  2.5E-12  2.4E-12  2.3E-12  2.3E-12  2.3E-12  2.5E-12  2.7E-12  3.2E-12
  225   22   15  4.4E-12  3.7E-12  2.5E-12  2.1E-12  2.0E-12  2.2E-12  2.6E-12  3.7E-12
  226   22   16  1.5E-11  1.5E-11  1.5E-11  1.6E-11  1.7E-11  1.9E-11  2.2E-11  2.7E-11
  227   22   17  1.9E-12  1.9E-12  2.1E-12  2.4E-12  2.7E-12  3.6E-12  4.6E-12  6.8E-12
  228   22   18  2.5E-12  2.4E-12  2.5E-12  2.7E-12  3.0E-12  3.5E-12  4.0E-12  5.1E-12
  229   22   19  3.5E-13  3.1E-13  2.5E-13  2.5E-13  2.8E-13  4.2E-13  6.3E-13  1.3E-12
  230   22   20  1.4E-12  1.2E-12  9.4E-13  9.0E-13  9.6E-13  1.2E-12  1.7E-12  2.7E-12
  231   22   21  2.9E-11  2.9E-11  2.9E-11  3.0E-11  3.1E-11  3.4E-11  3.7E-11  4.4E-11
  232   23    1  1.4E-13  1.4E-13  1.5E-13  1.8E-13  2.1E-13  2.7E-13  3.4E-13  4.9E-13
  233   23    2  7.0E-14  7.0E-14  7.5E-14  9.0E-14  1.1E-13  1.8E-13  2.7E-13  5.3E-13
  234   23    3  2.4E-13  2.4E-13  2.5E-13  2.8E-13  3.2E-13  4.1E-13  5.2E-13  8.0E-13
  235   23    4  5.8E-13  5.8E-13  6.2E-13  7.1E-13  8.3E-13  1.1E-12  1.4E-12  2.1E-12
  236   23    5  2.6E-13  2.5E-13  2.6E-13  2.8E-13  3.2E-13  4.0E-13  4.9E-13  6.8E-13
  237   23    6  2.2E-12  2.2E-12  2.3E-12  2.5E-12  2.7E-12  3.2E-12  3.7E-12  4.6E-12
  238   23    7  1.9E-12  1.9E-12  1.9E-12  2.0E-12  2.2E-12  2.6E-12  3.0E-12  3.9E-12
  239   23    8  2.6E-12  2.6E-12  2.7E-12  3.1E-12  3.5E-12  4.5E-12  5.7E-12  8.3E-12
  240   23    9  3.4E-13  3.6E-13  3.9E-13  4.6E-13  5.4E-13  7.4E-13  9.7E-13  1.5E-12
  241   23   10  1.9E-12  1.9E-12  1.9E-12  1.9E-12  2.0E-12  2.2E-12  2.4E-12  2.9E-12
  242   23   11  1.3E-12  1.3E-12  1.3E-12  1.4E-12  1.5E-12  1.8E-12  2.1E-12  2.8E-12
  243   23   12  1.7E-12  1.6E-12  1.7E-12  1.9E-12  2.1E-12  2.7E-12  3.4E-12  4.9E-12
  244   23   13  1.1E-11  1.0E-11  1.0E-11  1.1E-11  1.1E-11  1.3E-11  1.4E-11  1.8E-11
  245   23   14  2.7E-12  2.6E-12  2.8E-12  3.1E-12  3.6E-12  4.9E-12  6.3E-12  9.5E-12
  246   23   15  1.1E-12  9.8E-13  8.7E-13  8.6E-13  8.9E-13  1.0E-12  1.2E-12  1.6E-12
  247   23   16  5.1E-11  5.0E-11  4.9E-11  5.1E-11  5.4E-11  6.1E-11  6.8E-11  8.1E-11
  248   23   17  1.9E-13  1.9E-13  2.1E-13  2.5E-13  3.1E-13  4.6E-13  6.4E-13  1.1E-12
  249   23   18  1.8E-13  1.9E-13  2.1E-13  2.7E-13  3.5E-13  5.6E-13  8.5E-13  1.7E-12
  250   23   19  7.7E-12  7.4E-12  7.3E-12  7.7E-12  8.3E-12  9.6E-12  1.1E-11  1.4E-11
  251   23   20  3.0E-12  3.0E-12  3.1E-12  3.5E-12  4.1E-12  5.4E-12  7.0E-12  1.1E-11
  252   23   21  1.1E-11  1.1E-11  1.2E-11  1.4E-11  1.6E-11  2.0E-11  2.4E-11  3.2E-11
  253   23   22  3.2E-13  2.8E-13  2.8E-13  3.2E-13  3.9E-13  5.6E-13  7.8E-13  1.3E-12
  254   24    1  7.0E-14  7.0E-14  7.5E-14  9.0E-14  1.1E-13  1.8E-13  2.7E-13  5.3E-13
  255   24    2  1.4E-13  1.4E-13  1.5E-13  1.8E-13  2.1E-13  2.7E-13  3.4E-13  4.9E-13
  256   24    3  5.8E-13  5.8E-13  6.2E-13  7.1E-13  8.3E-13  1.1E-12  1.4E-12  2.1E-12
  257   24    4  2.4E-13  2.4E-13  2.5E-13  2.8E-13  3.2E-13  4.1E-13  5.2E-13  8.0E-13
  258   24    5  2.2E-12  2.2E-12  2.3E-12  2.5E-12  2.7E-12  3.2E-12  3.7E-12  4.6E-12
  259   24    6  2.6E-13  2.5E-13  2.6E-13  2.8E-13  3.2E-13  4.0E-13  4.9E-13  6.8E-13
  260   24    7  2.6E-12  2.6E-12  2.7E-12  3.1E-12  3.5E-12  4.5E-12  5.7E-12  8.3E-12
  261   24    8  1.9E-12  1.9E-12  1.9E-12  2.0E-12  2.2E-12  2.6E-12  3.0E-12  3.9E-12
  262   24    9  1.9E-12  1.9E-12  1.9E-12  1.9E-12  2.0E-12  2.2E-12  2.4E-12  2.9E-12
  263   24   10  3.4E-13  3.6E-13  3.9E-13  4.6E-13  5.4E-13  7.4E-13  9.7E-13  1.5E-12
  264   24   11  1.7E-12  1.6E-12  1.7E-12  1.9E-12  2.1E-12  2.7E-12  3.4E-12  4.9E-12
  265   24   12  1.3E-12  1.3E-12  1.3E-12  1.4E-12  1.5E-12  1.8E-12  2.1E-12  2.8E-12
  266   24   13  2.7E-12  2.6E-12  2.8E-12  3.1E-12  3.6E-12  4.9E-12  6.3E-12  9.5E-12
  267   24   14  1.1E-11  1.0E-11  1.0E-11  1.1E-11  1.1E-11  1.3E-11  1.4E-11  1.8E-11
  268   24   15  5.1E-11  5.0E-11  4.9E-11  5.1E-11  5.4E-11  6.1E-11  6.8E-11  8.1E-11
  269   24   16  1.1E-12  9.8E-13  8.7E-13  8.6E-13  8.9E-13  1.0E-12  1.2E-12  1.6E-12
  270   24   17  1.8E-13  1.9E-13  2.1E-13  2.7E-13  3.5E-13  5.6E-13  8.5E-13  1.7E-12
  271   24   18  1.9E-13  1.9E-13  2.1E-13  2.5E-13  3.1E-13  4.6E-13  6.4E-13  1.1E-12
  272   24   19  3.0E-12  3.0E-12  3.1E-12  3.5E-12  4.1E-12  5.4E-12  7.0E-12  1.1E-11
  273   24   20  7.7E-12  7.4E-12  7.3E-12  7.7E-12  8.3E-12  9.6E-12  1.1E-11  1.4E-11
  274   24   21  3.2E-13  2.8E-13  2.8E-13  3.2E-13  3.9E-13  5.6E-13  7.8E-13  1.3E-12
  275   24   22  1.1E-11  1.1E-11  1.2E-11  1.4E-11  1.6E-11  2.0E-11  2.4E-11  3.2E-11
  276   24   23  8.4E-12  8.4E-12  8.2E-12  8.4E-12  8.7E-12  9.7E-12  1.1E-11  1.3E-11
