                                    5             10             15             25             50             75            100            150            200            250            300
   17      2      1      1     8.8600e-15     1.1100e-14     1.1800e-14     1.3600e-14     2.4500e-14     4.5200e-14     7.6500e-14     1.7200e-13     3.0200e-13     4.4800e-13     5.9000e-13
   17      3      1      1     2.1700e-14     2.7000e-14     2.8300e-14     3.2000e-14     5.5200e-14     9.6600e-14     1.5500e-13     3.1700e-13     5.2000e-13     7.3600e-13     9.3900e-13
   17      4      1      1     1.6700e-14     2.0400e-14     2.1000e-14     2.3000e-14     3.6600e-14     5.9500e-14     8.9400e-14     1.6600e-13     2.5800e-13     3.5500e-13     4.4500e-13
   17      5      1      1     4.4500e-14     5.3700e-14     5.4300e-14     5.6100e-14     7.7000e-14     1.1100e-13     1.5300e-13     2.5200e-13     3.6000e-13     4.6700e-13     5.6300e-13
   17      6      1      1     5.7700e-14     7.1700e-14     7.5200e-14     8.3300e-14     1.2900e-13     2.0100e-13     2.9200e-13     5.2800e-13     8.1400e-13     1.1200e-12     1.4000e-12
   17      7      1      1     2.7300e-13     3.2700e-13     3.2900e-13     3.3800e-13     4.6400e-13     6.7900e-13     9.5000e-13     1.5900e-12     2.2700e-12     2.9200e-12     3.4800e-12
   17      8      1      1     3.1900e-13     3.8000e-13     3.7800e-13     3.7700e-13     4.7900e-13     6.5400e-13     8.5700e-13     1.2800e-12     1.6800e-12     2.0300e-12     2.3000e-12
   17      9      1      1     2.9800e-13     3.6400e-13     3.7300e-13     3.9900e-13     5.9300e-13     9.2000e-13     1.3500e-12     2.4100e-12     3.6200e-12     4.8200e-12     5.8900e-12
   17     10      1      1     2.1000e-12     2.4500e-12     2.3700e-12     2.2200e-12     2.4600e-12     3.0800e-12     3.8700e-12     5.6400e-12     7.4500e-12     9.1100e-12     1.0500e-11
   17     11      1      1     2.9600e-12     3.4600e-12     3.3700e-12     3.1900e-12     3.4900e-12     4.2000e-12     5.0000e-12     6.5100e-12     7.8000e-12     8.8100e-12     9.5500e-12
   17     12      1      1     1.2000e-13     1.2500e-13     1.2000e-13     1.1800e-13     1.5800e-13     2.4100e-13     3.5900e-13     6.8500e-13     1.1000e-12     1.5400e-12     1.9500e-12
   17     13      1      1     1.9100e-13     1.9700e-13     1.8500e-13     1.7300e-13     2.0600e-13     2.8600e-13     3.9500e-13     6.7100e-13     9.9200e-13     1.3200e-12     1.6100e-12
   17     14      1      1     6.1000e-12     7.1500e-12     6.9600e-12     6.5600e-12     7.0700e-12     8.3800e-12     9.8900e-12     1.2900e-11     1.5600e-11     1.7900e-11     1.9700e-11
   17     15      1      1     1.2800e-12     1.3300e-12     1.2600e-12     1.1900e-12     1.3800e-12     1.7800e-12     2.2700e-12     3.3100e-12     4.3400e-12     5.2600e-12     6.0100e-12
   17     16      1      1     1.8800e-11     1.9400e-11     1.8200e-11     1.6500e-11     1.6700e-11     1.8900e-11     2.1500e-11     2.6200e-11     2.9900e-11     3.2700e-11     3.4500e-11

