     distance         timeN            Tn            nH          x(H)         x(H2)         x(He)          x(C)         x(CH)        x(CH2)        x(CH3)        x(CH4)          x(O)         x(O2)         x(OH)        x(H2O)         x(CO)        x(CO2)         x(C2)        x(C2H)       x(C2H2)         x(C3)        x(C3H)       x(C3H2)       x(CH4O)        x(HCO)       x(H2CO)      x(H2CO2)          x(N)         x(NH)        x(NH2)        x(NH3)         x(CN)        x(HCN)        x(HNC)         x(N2)         x(NO)          x(S)         x(SH)        x(H2S)         x(CS)         x(SO)        x(SO2)        x(OCS)         x(Si)        x(SiH)       x(SiH2)       x(SiH3)       x(SiH4)        x(SiO)       x(SiO2)         x(Mg)         x(Fe)     x(C54H18)          x(G)       x(H2O*)        x(O2*)        x(CO*)       x(CO2*)       x(CH4*)       x(NH3*)        x(N2*)      x(CH4O*)      x(H2CO*)     x(H2CO2*)       x(OCS*)       x(H2S*)        x(Fe*)      x(SiH4*)       x(SiO*)      x(SiO2*)        x(O**)       x(Si**)       x(Mg**)       x(Fe**)        x(C**)         x(H+)        x(H2+)        x(H3+)        x(He+)         x(C+)        x(CH+)       x(CH2+)       x(CH3+)       x(CH4+)       x(CH5+)         x(O+)        x(O2+)        x(OH+)       x(H2O+)       x(H3O+)        x(CO+)       x(HCO+)      x(HCO2+)      x(H2CO+)      x(H3CO+)      x(CH4O+)      x(CH5O+)        x(C2+)       x(C2H+)      x(C2H2+)      x(C2H3+)        x(C3+)       x(C3H+)      x(C3H2+)      x(C3H3+)         x(N+)        x(NH+)       x(NH2+)       x(NH3+)       x(NH4+)        x(CN+)       x(C2N+)       x(HCN+)      x(H2CN+)      x(H2NC+)        x(N2+)       x(N2H+)        x(NO+)       x(HNO+)         x(S+)        x(SH+)       x(H2S+)       x(H3S+)        x(CS+)       x(HCS+)        x(SO+)       x(HSO+)      x(HSO2+)      x(HOCS+)        x(Si+)       x(SiH+)      x(SiH2+)      x(SiH3+)      x(SiH4+)      x(SiH5+)       x(SiO+)      x(SiOH+)        x(Fe+)    x(C54H18+)         x(G+)    x(C54H18-)         x(G-) 
  8.102750180E+011   6.2849E-002   1.2988E+004   6.2885E+005   1.0000E+000   2.2638E-006   9.9923E-002   7.7670E-005   7.5658E-011   7.2581E-011   5.1912E-010   1.8343E-010   9.2250E-005   1.5338E-009   4.6849E-009   9.8154E-011   5.1585E-006   2.3705E-007   1.8071E-013   2.4900E-010   3.0308E-010   1.1763E-015   2.8380E-014   6.2121E-013   1.6272E-008   4.0132E-008   3.4827E-012   3.7974E-008   3.6355E-005   8.5855E-011   1.8308E-010   9.4567E-013   3.8006E-010   2.3256E-008   1.5418E-008   1.3557E-005   3.9332E-007   1.4592E-005   6.4551E-010   9.7942E-010   8.2145E-008   2.1921E-013   5.9251E-022   4.4722E-011   1.5074E-011   4.1352E-023   5.0958E-024   3.5777E-025   2.4168E-027   9.1055E-008   5.1162E-015   9.9923E-017   1.4702E-008   9.8737E-007   6.6853E-013   1.0226E-004   1.3439E-005   7.9823E-006   1.3150E-005   1.4987E-006   1.5271E-006   6.9662E-006   3.0838E-006   6.1617E-006   7.1962E-006   2.0562E-007   3.6976E-006   1.1515E-014   1.1170E-016   2.5790E-006   9.9925E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   6.7112E-008   2.9691E-014   1.0449E-018   8.5748E-011   3.6728E-009   4.9083E-014   6.3115E-015   4.8879E-016   2.4488E-017   1.8368E-021   6.0828E-012   4.2173E-016   3.4445E-016   1.4235E-017   1.1851E-020   3.2937E-013   3.3805E-013   1.0138E-019   1.3194E-013   6.9741E-013   3.8959E-013   1.0703E-015   9.3861E-017   8.5105E-017   9.2830E-017   1.2441E-011   1.4815E-018   1.6587E-015   4.1306E-016   6.1871E-014   1.2977E-011   2.8323E-017   1.7992E-016   4.5647E-018   1.6705E-024   6.4483E-014   9.3489E-017   3.7714E-014   2.0530E-018   2.5202E-014   9.4079E-013   6.2648E-017   1.9257E-009   1.8763E-014   3.4116E-008   8.2032E-014   2.6703E-015   1.0786E-020   2.6336E-010   1.9586E-015   3.2219E-016   4.8345E-011   2.4454E-012   1.5275E-013   1.3561E-011   1.9611E-015   4.0122E-022   5.6969E-028   2.5891E-031   3.9876E-030   4.3251E-014   1.5744E-013   2.7992E-010   1.2731E-008   9.2471E-015   5.4939E-012   4.5129E-011 
  1.000760913E+012   7.8034E-002   1.2987E+004   6.2891E+005   1.0000E+000   1.0323E-006   9.9923E-002   7.9875E-005   3.8223E-011   7.2064E-011   5.1544E-010   1.8214E-010   9.4571E-005   1.5317E-009   2.7578E-009   9.8026E-011   3.0209E-006   2.8253E-007   2.0102E-013   2.4833E-010   3.0307E-010   1.1654E-015   2.8116E-014   6.1548E-013   1.9215E-008   4.6014E-008   3.4781E-012   4.4841E-008   3.6360E-005   5.8654E-011   1.8251E-010   9.4292E-013   6.6561E-010   2.3275E-008   1.4860E-008   1.3557E-005   3.9232E-007   1.4597E-005   5.4608E-010   9.6961E-010   8.1550E-008   1.6323E-013   2.5805E-022   4.4654E-011   1.5081E-011   2.2871E-025   1.7451E-026   8.8913E-028   2.1387E-030   1.0945E-007   5.1240E-015   9.9923E-017   1.4700E-008   9.8750E-007   6.7316E-013   1.0217E-004   1.3427E-005   7.9254E-006   1.3105E-005   1.4888E-006   1.5230E-006   6.9662E-006   3.0809E-006   6.1558E-006   7.1894E-006   2.0542E-007   3.6941E-006   1.3718E-014   1.1488E-016   2.5606E-006   9.9926E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   6.8143E-008   1.3667E-014   4.5222E-019   8.6269E-011   4.2029E-009   4.7012E-014   6.4120E-015   4.9301E-016   2.4691E-017   1.8845E-021   6.3319E-012   4.2715E-016   2.0585E-016   1.4436E-017   1.1755E-020   2.5142E-013   4.0885E-013   1.4368E-019   1.3155E-013   8.7621E-013   5.6941E-013   1.0676E-015   9.5165E-017   8.6397E-017   9.4325E-017   1.2408E-011   1.6900E-018   2.4720E-015   4.3838E-016   6.1768E-014   1.7361E-011   2.3320E-017   1.8213E-016   4.6052E-018   1.8363E-024   6.5682E-014   1.0549E-016   3.8329E-014   1.4582E-018   2.5176E-014   1.0847E-012   3.8186E-017   1.9054E-009   1.8191E-014   3.3605E-008   3.8823E-014   2.6786E-015   1.1342E-020   2.7139E-010   9.2441E-016   1.8758E-016   4.8268E-011   2.4427E-012   1.5227E-013   2.0358E-011   2.3936E-015   2.2277E-022   1.4406E-028   5.2358E-035   7.7455E-034   5.2803E-014   1.5719E-013   2.8216E-010   1.2598E-008   9.3769E-015   5.5368E-012   4.5125E-011 
  1.322349213E+012   1.0367E-001   1.2986E+004   6.2901E+005   1.0000E+000   6.5530E-007   9.9923E-002   8.1751E-005   2.6604E-011   7.1204E-011   5.0933E-010   1.7998E-010   9.6641E-005   1.5281E-009   1.2868E-009   9.7817E-011   1.2578E-006   3.5892E-007   2.3552E-013   2.4716E-010   3.0305E-010   1.1469E-015   2.7666E-014   6.0569E-013   2.4174E-008   5.5927E-008   3.4705E-012   5.6415E-008   3.6368E-005   5.0142E-011   1.8155E-010   9.3832E-013   1.1567E-009   2.3307E-008   1.3944E-008   1.3557E-005   3.9058E-007   1.4605E-005   5.2429E-010   9.6699E-010   8.0530E-008   1.3278E-013   9.8291E-023   4.4544E-011   1.5098E-011   2.8777E-026   1.0085E-030   3.4270E-032   2.1814E-035   1.4019E-007   5.1325E-015   9.9923E-017   1.4696E-008   9.8772E-007   6.8084E-013   1.0200E-004   1.3405E-005   7.8302E-006   1.3028E-005   1.4721E-006   1.5161E-006   6.9662E-006   3.0759E-006   6.1459E-006   7.1778E-006   2.0509E-007   3.6881E-006   1.7428E-014   1.2025E-016   2.5298E-006   9.9927E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   6.9894E-008   8.8871E-015   3.3649E-019   8.7265E-011   5.0939E-009   4.7888E-014   6.5834E-015   5.0009E-016   2.5028E-017   2.2623E-021   6.6369E-012   4.3628E-016   1.0117E-016   1.4777E-017   1.1879E-020   2.0336E-013   5.3275E-013   2.3505E-019   1.3089E-013   1.2526E-012   9.4753E-013   1.0631E-015   9.7445E-017   8.8580E-017   9.6857E-017   1.2363E-011   2.0379E-018   4.0839E-015   4.8121E-016   6.1594E-014   2.4980E-011   2.2701E-017   1.8587E-016   4.6749E-018   2.3080E-024   6.7733E-014   1.2490E-016   3.9375E-014   1.4928E-018   2.5130E-014   1.3299E-012   3.4941E-017   1.8715E-009   1.7249E-014   3.2744E-008   2.6121E-014   2.7332E-015   1.4195E-020   2.8511E-010   6.3832E-016   8.8145E-017   4.8157E-011   2.4381E-012   1.5158E-013   3.4972E-011   3.1453E-015   1.8572E-022   7.6841E-029   5.6591E-037   4.3446E-040   6.9398E-014   1.5678E-013   2.8602E-010   1.2378E-008   9.5939E-015   5.6101E-012   4.5117E-011 
  1.596013674E+012   1.2549E-001   1.2984E+004   6.2909E+005   1.0000E+000   5.3063E-007   9.9923E-002   8.2475E-005   2.2629E-011   7.0482E-011   5.0420E-010   1.7817E-010   9.7529E-005   1.5249E-009   7.6290E-010   9.7641E-011   6.2817E-007   4.2354E-007   2.6512E-013   2.4616E-010   3.0303E-010   1.1311E-015   2.7283E-014   5.9737E-013   2.8385E-008   6.4347E-008   3.4640E-012   6.6244E-008   3.6376E-005   4.7123E-011   1.8074E-010   9.3442E-013   1.5738E-009   2.3335E-008   1.3199E-008   1.3557E-005   3.8910E-007   1.4612E-005   5.1687E-010   9.6497E-010   7.9660E-008   1.2216E-013   5.3952E-023   4.4452E-011   1.5119E-011   2.6872E-026   9.0260E-033   1.1285E-035   4.4365E-036   1.6605E-007   5.1372E-015   9.9923E-017   1.4693E-008   9.8790E-007   6.8720E-013   1.0186E-004   1.3387E-005   7.7501E-006   1.2964E-005   1.4581E-006   1.5103E-006   6.9662E-006   3.0717E-006   6.1374E-006   7.1679E-006   2.0481E-007   3.6831E-006   2.0577E-014   1.2482E-016   2.5040E-006   9.9928E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.1395E-008   7.3464E-015   3.1467E-019   8.8162E-011   5.8360E-009   4.9084E-014   6.7312E-015   5.0604E-016   2.5311E-017   2.6165E-021   6.8419E-012   4.4407E-016   6.3388E-017   1.5069E-017   1.2025E-020   2.0330E-013   6.4237E-013   3.3304E-019   1.3033E-013   1.6490E-012   1.3455E-012   1.0592E-015   9.9395E-017   9.0443E-017   9.9020E-017   1.2330E-011   2.3247E-018   5.6881E-015   5.1797E-016   6.1444E-014   3.1590E-011   2.2958E-017   1.8904E-016   4.7346E-018   2.7422E-024   6.9509E-014   1.4035E-016   4.0277E-014   1.6301E-018   2.5092E-014   1.5412E-012   3.6258E-017   1.8436E-009   1.6479E-014   3.2027E-008   2.1930E-014   2.7806E-015   1.6885E-020   2.9694E-010   5.5422E-016   5.3293E-017   4.8071E-011   2.4341E-012   1.5105E-013   5.0612E-011   3.8058E-015   1.8191E-022   6.1284E-029   3.6890E-037   7.5631E-042   8.3982E-014   1.5644E-013   2.8939E-010   1.2196E-008   9.7756E-015   5.6733E-012   4.5110E-011 
  1.770752272E+012   1.3943E-001   1.2983E+004   6.2915E+005   1.0000E+000   4.8929E-007   9.9923E-002   8.2743E-005   2.1285E-011   7.0026E-011   5.0096E-010   1.7702E-010   9.7901E-005   1.5229E-009   5.9007E-010   9.7529E-011   4.2060E-007   4.6461E-007   2.8412E-013   2.4551E-010   3.0301E-010   1.1211E-015   2.7040E-014   5.9208E-013   3.1070E-008   6.9715E-008   3.4599E-012   7.2511E-008   3.6380E-005   4.6019E-011   1.8023E-010   9.3195E-013   1.8377E-009   2.3355E-008   1.2741E-008   1.3557E-005   3.8814E-007   1.4616E-005   5.1409E-010   9.6369E-010   7.9106E-008   1.1868E-013   4.0732E-023   4.4393E-011   1.5136E-011   2.7216E-026   8.3168E-033   4.4829E-036   3.7262E-036   1.8241E-007   5.1395E-015   9.9923E-017   1.4690E-008   9.8801E-007   6.9117E-013   1.0177E-004   1.3375E-005   7.6994E-006   1.2923E-005   1.4493E-006   1.5066E-006   6.9662E-006   3.0690E-006   6.1321E-006   7.1617E-006   2.0463E-007   3.6799E-006   2.2583E-014   1.2773E-016   2.4876E-006   9.9929E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.2359E-008   6.8633E-015   3.1688E-019   8.8743E-011   6.2995E-009   4.9951E-014   6.8266E-015   5.0980E-016   2.5489E-017   2.8502E-021   6.9607E-012   4.4906E-016   5.0896E-017   1.5256E-017   1.2128E-020   2.1288E-013   7.1434E-013   4.0564E-019   1.2997E-013   1.9400E-012   1.6373E-012   1.0567E-015   1.0064E-016   9.1636E-017   1.0041E-016   1.2309E-011   2.5025E-018   6.8214E-015   5.4163E-016   6.1347E-014   3.5851E-011   2.3338E-017   1.9107E-016   4.7728E-018   3.0295E-024   7.0659E-014   1.4968E-016   4.0859E-014   1.7388E-018   2.5067E-014   1.6774E-012   3.8075E-017   1.8264E-009   1.6004E-014   3.1579E-008   2.0513E-014   2.8109E-015   1.8677E-020   3.0457E-010   5.3243E-016   4.1846E-017   4.8018E-011   2.4316E-012   1.5071E-013   6.2184E-011   4.2374E-015   1.8673E-022   5.8148E-029   3.1467E-037   5.8350E-042   9.3516E-014   1.5622E-013   2.9158E-010   1.2082E-008   9.8899E-015   5.7141E-012   4.5106E-011 
  1.841043405E+012   1.4503E-001   1.2983E+004   6.2917E+005   1.0000E+000   4.7763E-007   9.9923E-002   8.2825E-005   2.0902E-011   6.9843E-011   4.9966E-010   1.7657E-010   9.8025E-005   1.5221E-009   5.4160E-010   9.7484E-011   3.6240E-007   4.8109E-007   2.9180E-013   2.4525E-010   3.0301E-010   1.1171E-015   2.6942E-014   5.8996E-013   3.2149E-008   7.1872E-008   3.4582E-012   7.5030E-008   3.6382E-005   4.5683E-011   1.8002E-010   9.3095E-013   1.9432E-009   2.3363E-008   1.2561E-008   1.3557E-005   3.8776E-007   1.4618E-005   5.1324E-010   9.6318E-010   7.8883E-008   1.1771E-013   3.7150E-023   4.4369E-011   1.5145E-011   2.7585E-026   8.2553E-033   4.3019E-036   3.6244E-036   1.8897E-007   5.1403E-015   9.9923E-017   1.4690E-008   9.8806E-007   6.9275E-013   1.0174E-004   1.3370E-005   7.6791E-006   1.2906E-005   1.4457E-006   1.5051E-006   6.9662E-006   3.0679E-006   6.1299E-006   7.1592E-006   2.0456E-007   3.6786E-006   2.3389E-014   1.2890E-016   2.4810E-006   9.9929E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.2747E-008   6.7350E-015   3.2013E-019   8.8976E-011   6.4835E-009   5.0315E-014   6.8653E-015   5.1130E-016   2.5560E-017   2.9455E-021   7.0070E-012   4.5107E-016   4.7409E-017   1.5331E-017   1.2171E-020   2.1806E-013   7.4372E-013   4.3710E-019   1.2983E-013   2.0655E-012   1.7632E-012   1.0557E-015   1.0115E-016   9.2116E-017   1.0096E-016   1.2301E-011   2.5728E-018   7.3007E-015   5.5119E-016   6.1308E-014   3.7571E-011   2.3526E-017   1.9188E-016   4.7882E-018   3.1469E-024   7.1124E-014   1.5332E-016   4.1095E-014   1.7854E-018   2.5057E-014   1.7325E-012   3.8956E-017   1.8196E-009   1.5817E-014   3.1401E-008   2.0105E-014   2.8232E-015   1.9412E-020   3.0765E-010   5.2793E-016   3.8629E-017   4.7996E-011   2.4306E-012   1.5058E-013   6.7195E-011   4.4133E-015   1.8984E-022   5.7750E-029   3.0490E-037   5.5507E-042   9.7400E-014   1.5613E-013   2.9248E-010   1.2036E-008   9.9356E-015   5.7306E-012   4.5104E-011 
  1.888530761E+012   1.4882E-001   1.2983E+004   6.2918E+005   1.0000E+000   4.7096E-007   9.9923E-002   8.2874E-005   2.0681E-011   6.9720E-011   4.9879E-010   1.7626E-010   9.8103E-005   1.5215E-009   5.1396E-010   9.7454E-011   3.2923E-007   4.9221E-007   2.9699E-013   2.4508E-010   3.0300E-010   1.1144E-015   2.6876E-014   5.8853E-013   3.2878E-008   7.3329E-008   3.4571E-012   7.6731E-008   3.6383E-005   4.5482E-011   1.7988E-010   9.3028E-013   2.0142E-009   2.3369E-008   1.2440E-008   1.3557E-005   3.8750E-007   1.4619E-005   5.1272E-010   9.6283E-010   7.8733E-008   1.1716E-013   3.5132E-023   4.4353E-011   1.5150E-011   2.7896E-026   8.2466E-033   4.2228E-036   3.5645E-036   1.9338E-007   5.1408E-015   9.9923E-017   1.4689E-008   9.8809E-007   6.9381E-013   1.0171E-004   1.3367E-005   7.6654E-006   1.2895E-005   1.4433E-006   1.5041E-006   6.9662E-006   3.0672E-006   6.1285E-006   7.1575E-006   2.0451E-007   3.6777E-006   2.3934E-014   1.2969E-016   2.4766E-006   9.9929E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.3010E-008   6.6645E-015   3.2295E-019   8.9134E-011   6.6069E-009   5.0565E-014   6.8915E-015   5.1231E-016   2.5608E-017   3.0102E-021   7.0379E-012   4.5243E-016   4.5429E-017   1.5382E-017   1.2201E-020   2.2189E-013   7.6371E-013   4.5909E-019   1.2973E-013   2.1530E-012   1.8510E-012   1.0550E-015   1.0149E-016   9.2441E-017   1.0134E-016   1.2296E-011   2.6199E-018   7.6321E-015   5.5767E-016   6.1282E-014   3.8736E-011   2.3663E-017   1.9243E-016   4.7987E-018   3.2268E-024   7.1440E-014   1.5574E-016   4.1255E-014   1.8176E-018   2.5050E-014   1.7698E-012   3.9590E-017   1.8151E-009   1.5691E-014   3.1282E-008   1.9868E-014   2.8315E-015   1.9913E-020   3.0974E-010   5.2594E-016   3.6789E-017   4.7982E-011   2.4299E-012   1.5049E-013   7.0697E-011   4.5328E-015   1.9225E-022   5.7692E-029   2.9609E-037   5.3781E-042   1.0004E-013   1.5608E-013   2.9308E-010   1.2006E-008   9.9663E-015   5.7418E-012   4.5103E-011 
  1.932171374E+012   1.5230E-001   1.2982E+004   6.2920E+005   1.0000E+000   4.6556E-007   9.9923E-002   8.2916E-005   2.0502E-011   6.9608E-011   4.9798E-010   1.7597E-010   9.8171E-005   1.5210E-009   4.9167E-010   9.7426E-011   3.0248E-007   5.0243E-007   3.0176E-013   2.4492E-010   3.0300E-010   1.1119E-015   2.6816E-014   5.8722E-013   3.3548E-008   7.4668E-008   3.4561E-012   7.8294E-008   3.6384E-005   4.5313E-011   1.7975E-010   9.2967E-013   2.0793E-009   2.3375E-008   1.2331E-008   1.3557E-005   3.8726E-007   1.4620E-005   5.1228E-010   9.6251E-010   7.8596E-008   1.1672E-013   3.3518E-023   4.4339E-011   1.5156E-011   2.8220E-026   8.2589E-033   4.1491E-036   3.4912E-036   1.9743E-007   5.1413E-015   9.9923E-017   1.4688E-008   9.8812E-007   6.9479E-013   1.0169E-004   1.3364E-005   7.6529E-006   1.2885E-005   1.4411E-006   1.5031E-006   6.9662E-006   3.0665E-006   6.1271E-006   7.1559E-006   2.0447E-007   3.6769E-006   2.4434E-014   1.3042E-016   2.4725E-006   9.9929E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.3252E-008   6.6096E-015   3.2592E-019   8.9280E-011   6.7198E-009   5.0798E-014   6.9156E-015   5.1324E-016   2.5651E-017   3.0699E-021   7.0661E-012   4.5368E-016   4.3840E-017   1.5429E-017   1.2228E-020   2.2562E-013   7.8219E-013   4.7983E-019   1.2964E-013   2.2355E-012   1.9338E-012   1.0544E-015   1.0180E-016   9.2739E-017   1.0169E-016   1.2291E-011   2.6628E-018   7.9420E-015   5.6363E-016   6.1258E-014   3.9808E-011   2.3794E-017   1.9294E-016   4.8083E-018   3.3006E-024   7.1731E-014   1.5794E-016   4.1402E-014   1.8475E-018   2.5044E-014   1.8041E-012   4.0199E-017   1.8110E-009   1.5577E-014   3.1172E-008   1.9674E-014   2.8391E-015   2.0376E-020   3.1166E-010   5.2477E-016   3.5301E-017   4.7969E-011   2.4292E-012   1.5041E-013   7.3999E-011   4.6431E-015   1.9466E-022   5.7769E-029   3.0283E-037   5.1997E-042   1.0248E-013   1.5603E-013   2.9364E-010   1.1978E-008   9.9945E-015   5.7521E-012   4.5102E-011 
  2.019419058E+012   1.5926E-001   1.2982E+004   6.2923E+005   1.0000E+000   4.5655E-007   9.9923E-002   8.2990E-005   2.0200E-011   6.9382E-011   4.9638E-010   1.7541E-010   9.8297E-005   1.5200E-009   4.5464E-010   9.7370E-011   2.5807E-007   5.2281E-007   3.1133E-013   2.4460E-010   3.0299E-010   1.1070E-015   2.6696E-014   5.8461E-013   3.4886E-008   7.7343E-008   3.4540E-012   8.1417E-008   3.6387E-005   4.5015E-011   1.7950E-010   9.2844E-013   2.2087E-009   2.3386E-008   1.2114E-008   1.3557E-005   3.8679E-007   1.4622E-005   5.1149E-010   9.6187E-010   7.8320E-008   1.1599E-013   3.0864E-023   4.4310E-011   1.5168E-011   2.8969E-026   8.3338E-033   3.9851E-036   3.3860E-036   2.0551E-007   5.1423E-015   9.9923E-017   1.4687E-008   9.8817E-007   6.9671E-013   1.0165E-004   1.3358E-005   7.6278E-006   1.2864E-005   1.4367E-006   1.5013E-006   6.9662E-006   3.0652E-006   6.1244E-006   7.1528E-006   2.0438E-007   3.6753E-006   2.5433E-014   1.3187E-016   2.4645E-006   9.9930E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.3737E-008   6.5238E-015   3.3286E-019   8.9570E-011   6.9438E-009   5.1268E-014   6.9641E-015   5.1509E-016   2.5739E-017   3.1899E-021   7.1219E-012   4.5619E-016   4.1223E-017   1.5522E-017   1.2284E-020   2.3358E-013   8.1940E-013   5.2283E-019   1.2946E-013   2.4061E-012   2.1049E-012   1.0532E-015   1.0242E-016   9.3337E-017   1.0238E-016   1.2281E-011   2.7479E-018   8.5766E-015   5.7558E-016   6.1209E-014   4.1954E-011   2.4073E-017   1.9395E-016   4.8275E-018   3.4492E-024   7.2316E-014   1.6227E-016   4.1698E-014   1.9085E-018   2.5031E-014   1.8730E-012   4.1479E-017   1.8028E-009   1.5351E-014   3.0956E-008   1.9343E-014   2.8543E-015   2.1310E-020   3.1551E-010   5.2399E-016   3.2814E-017   4.7943E-011   2.4279E-012   1.5025E-013   8.0841E-011   4.8651E-015   2.0001E-022   5.8245E-029   2.9640E-037   4.9492E-042   1.0738E-013   1.5592E-013   2.9476E-010   1.1922E-008   1.0051E-014   5.7728E-012   4.5100E-011 
  2.400785308E+012   1.8968E-001   1.2980E+004   6.2934E+005   1.0000E+000   4.3481E-007   9.9923E-002   8.3222E-005   1.9449E-011   6.8408E-011   4.8945E-010   1.7296E-010   9.8757E-005   1.5156E-009   3.6759E-010   9.7128E-011   1.5384E-007   6.1151E-007   3.5342E-013   2.4319E-010   3.0295E-010   1.0855E-015   2.6175E-014   5.7327E-013   4.0725E-008   8.9017E-008   3.4451E-012   9.5047E-008   3.6396E-005   4.4102E-011   1.7839E-010   9.2310E-013   2.7647E-009   2.3440E-008   1.1209E-008   1.3558E-005   3.8471E-007   1.4632E-005   5.0897E-010   9.5910E-010   7.7125E-008   1.1432E-013   2.4755E-023   4.4182E-011   1.5231E-011   3.3396E-026   9.2012E-033   4.0538E-036   3.4975E-036   2.4050E-007   5.1461E-015   9.9923E-017   1.4682E-008   9.8841E-007   7.0495E-013   1.0145E-004   1.3333E-005   7.5194E-006   1.2776E-005   1.4178E-006   1.4933E-006   6.9662E-006   3.0593E-006   6.1128E-006   7.1391E-006   2.0399E-007   3.6683E-006   2.9792E-014   1.3824E-016   2.4294E-006   9.9931E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   7.5867E-008   6.3903E-015   3.7417E-019   9.0829E-011   7.8963E-009   5.3393E-014   7.1790E-015   5.2308E-016   2.6116E-017   3.7225E-021   7.3620E-012   4.6717E-016   3.5407E-017   1.5933E-017   1.2539E-020   2.7408E-013   9.8658E-013   7.3528E-019   1.2866E-013   3.2438E-012   2.9446E-012   1.0476E-015   1.0517E-016   9.5956E-017   1.0543E-016   1.2237E-011   3.1065E-018   1.1583E-014   6.2836E-016   6.0995E-014   5.1391E-011   2.5469E-017   1.9837E-016   4.9118E-018   4.1142E-024   7.4911E-014   1.8011E-016   4.3012E-014   2.1863E-018   2.4977E-014   2.1769E-012   4.7813E-017   1.7687E-009   1.4401E-014   3.0033E-008   1.8461E-014   2.9212E-015   2.5505E-020   3.3250E-010   5.3657E-016   2.6746E-017   4.7829E-011   2.4223E-012   1.4953E-013   1.1459E-010   5.8579E-015   2.2930E-022   6.3703E-029   3.0936E-037   4.8737E-042   1.2932E-013   1.5548E-013   2.9977E-010   1.1684E-008   1.0292E-014   5.8640E-012   4.5092E-011 
  3.678238029E+012   2.9162E-001   1.2973E+004   6.2974E+005   1.0000E+000   4.1982E-007   9.9922E-002   8.3694E-005   1.8801E-011   6.5249E-011   4.6699E-010   1.6502E-010   9.9987E-005   1.5009E-009   3.2084E-010   9.6326E-011   9.9126E-008   9.0369E-007   4.9747E-013   2.3851E-010   3.0280E-010   1.0160E-015   2.4487E-014   5.3657E-013   6.0174E-008   1.2791E-007   3.4155E-012   1.4045E-007   3.6429E-005   4.2414E-011   1.7473E-010   9.0548E-013   4.4993E-009   2.3693E-008   8.6199E-009   1.3559E-005   3.7777E-007   1.4663E-005   5.0356E-010   9.4993E-010   7.3213E-008   1.1374E-013   2.1603E-023   4.3762E-011   1.5627E-011   5.4621E-026   1.4581E-032   5.8507E-036   5.0579E-036   3.5395E-007   5.1604E-015   9.9922E-017   1.4664E-008   9.8915E-007   7.3035E-013   1.0081E-004   1.3248E-005   7.1678E-006   1.2483E-005   1.3560E-006   1.4667E-006   6.9662E-006   3.0399E-006   6.0739E-006   7.0937E-006   2.0269E-007   3.6450E-006   4.4287E-014   1.5969E-016   2.3158E-006   9.9936E-017   1.3980E-004   3.1001E-005   3.6971E-005   3.2271E-005   1.6280E-004   8.3149E-008   6.7563E-015   5.6563E-019   9.4899E-011   1.0782E-008   6.0837E-014   7.9423E-015   5.4875E-016   2.7319E-017   5.5792E-021   8.1692E-012   5.0451E-016   3.4848E-017   1.7326E-017   1.3496E-020   4.3958E-013   1.6001E-012   1.7586E-018   1.2595E-013   7.2082E-012   6.9161E-012   1.0287E-015   1.1442E-016   1.0482E-016   1.1579E-016   1.2090E-011   4.1595E-018   2.4193E-014   8.1260E-016   6.0258E-014   8.3544E-011   3.0876E-017   2.1312E-016   5.1982E-018   6.5084E-024   8.4126E-014   2.2937E-016   4.7685E-014   3.1741E-018   2.4791E-014   3.2295E-012   7.2933E-017   1.6714E-009   1.1639E-014   2.7228E-008   1.7413E-014   3.1485E-015   4.0787E-020   3.9104E-010   6.3342E-016   2.1908E-017   4.7438E-011   2.4027E-012   1.4710E-013   2.7589E-010   9.4477E-015   3.5683E-022   9.5832E-029   4.4791E-037   6.8125E-042   2.0870E-013   1.5427E-013   3.1771E-010   1.0944E-008   1.1053E-014   6.1815E-012   4.5066E-011 
